UserID,interaction_count,average_rating,rating_std,activity_span_days,recency_days,active_days,interactions_per_active_day,weekend_interaction_ratio,unique_genre_count,genre_prop_action,genre_prop_adventure,genre_prop_animation,genre_prop_childrens,genre_prop_comedy,genre_prop_crime,genre_prop_documentary,genre_prop_drama,genre_prop_fantasy,genre_prop_film_noir,genre_prop_horror,genre_prop_musical,genre_prop_mystery,genre_prop_romance,genre_prop_sci_fi,genre_prop_thriller,genre_prop_war,genre_prop_western
5489,70,4.128571428571429,1.0203924873093442,0.04,1002.71,2,35.0,0.0,15,0.1329,0.0506,0.0,0.0127,0.1456,0.057,0.0,0.1582,0.0316,0.0063,0.0127,0.0127,0.0506,0.057,0.057,0.1392,0.0759,0.0
5490,124,3.2903225806451615,0.7519534835594478,1.73,1001.04,2,62.0,0.0,17,0.1657,0.0917,0.0562,0.0621,0.0592,0.0355,0.0,0.0799,0.0207,0.003,0.0562,0.0266,0.0296,0.0207,0.1095,0.1331,0.0207,0.0296
5491,204,3.696078431372549,1.098940068705475,46.98,955.79,5,40.8,0.0,18,0.1127,0.0493,0.0235,0.0188,0.169,0.0446,0.0047,0.1854,0.007,0.0047,0.0235,0.0211,0.0258,0.0915,0.061,0.1127,0.0282,0.0164
5492,380,2.9526315789473685,1.2254420002993875,643.11,359.65,10,38.0,0.2237,16,0.119,0.0602,0.0174,0.0561,0.2513,0.0267,0.0,0.1283,0.0147,0.0,0.0428,0.0067,0.0147,0.0869,0.0628,0.0989,0.008,0.0053
5493,573,3.3403141361256545,1.197782583747648,763.02,239.78,28,20.46,0.014,18,0.083,0.0309,0.0125,0.0232,0.2384,0.0531,0.0077,0.2519,0.0116,0.0116,0.0125,0.0077,0.0241,0.0763,0.0367,0.0878,0.028,0.0029
5494,80,3.9625,0.8922131493076462,15.05,987.76,2,40.0,0.0,17,0.1617,0.0359,0.006,0.006,0.1737,0.0419,0.0,0.2096,0.012,0.018,0.006,0.0359,0.024,0.1138,0.0359,0.0719,0.0359,0.012
5495,31,3.838709677419355,1.1283254315887294,0.01,1002.82,1,31.0,0.0,14,0.0851,0.0,0.0213,0.0213,0.234,0.0426,0.0213,0.2766,0.0,0.0,0.0426,0.0638,0.0213,0.0213,0.0213,0.1064,0.0213,0.0
5496,84,3.7261904761904763,0.8964614570658292,0.01,1002.83,1,84.0,0.0,17,0.0714,0.0195,0.0195,0.026,0.2208,0.0519,0.0065,0.2273,0.013,0.0065,0.026,0.013,0.013,0.0844,0.0584,0.1169,0.026,0.0
5497,145,4.020689655172414,0.9314636445255378,0.01,1002.87,1,145.0,0.0,15,0.276,0.1068,0.0119,0.0119,0.1929,0.0326,0.0,0.0653,0.0178,0.0,0.0148,0.0148,0.0,0.0504,0.089,0.0772,0.0267,0.0119
5498,59,3.8135593220338984,1.0081491452193114,0.02,1002.88,1,59.0,0.0,13,0.0748,0.0093,0.0,0.0374,0.243,0.0374,0.028,0.3178,0.0,0.0,0.0,0.0,0.0093,0.1121,0.0093,0.0654,0.0467,0.0093
5499,69,4.550724637681159,0.6973949822703219,0.01,1002.97,1,69.0,0.0,14,0.1056,0.0282,0.007,0.007,0.169,0.0704,0.0,0.2465,0.007,0.0141,0.0,0.0,0.0211,0.1127,0.0563,0.1338,0.0211,0.0
5500,59,3.9322033898305087,0.7396272775144811,0.02,1002.97,1,59.0,0.0,11,0.0108,0.0,0.0215,0.0215,0.2366,0.0215,0.0,0.5161,0.0,0.0,0.0,0.0108,0.0108,0.0968,0.0,0.0108,0.043,0.0
5501,561,3.171122994652406,1.1889162175465948,0.06,1002.94,1,561.0,0.0,18,0.1028,0.0668,0.0067,0.0242,0.2665,0.0234,0.0017,0.1053,0.0226,0.0075,0.0376,0.0084,0.0343,0.0693,0.1011,0.0618,0.0443,0.0159
5502,120,3.7083333333333335,0.9906778371553551,14.22,988.84,2,60.0,0.0,15,0.0924,0.0252,0.0,0.0,0.1471,0.0378,0.0042,0.2731,0.0,0.0084,0.0126,0.0042,0.0084,0.2101,0.0336,0.084,0.042,0.0168
5503,45,3.888888888888889,1.005037815259212,3.43,999.73,3,15.0,0.4222,13,0.0843,0.0482,0.0,0.0,0.253,0.0241,0.0,0.253,0.0,0.0,0.012,0.012,0.012,0.1325,0.0361,0.1084,0.012,0.012
5504,587,4.166950596252129,0.9470979939705775,0.06,1003.65,1,587.0,0.0,17,0.1612,0.0908,0.0352,0.069,0.1499,0.0366,0.0,0.0985,0.0289,0.0042,0.0239,0.0296,0.0127,0.0422,0.0894,0.0633,0.0549,0.0099
5505,92,3.967391304347826,0.9659145521842795,0.02,1003.72,1,92.0,0.0,16,0.1698,0.0717,0.1094,0.0943,0.0566,0.0642,0.0,0.0604,0.0151,0.0604,0.0075,0.0528,0.0302,0.0453,0.0642,0.0792,0.0189,0.0
5506,57,3.7017543859649122,1.068458707683672,0.9,1002.88,2,28.5,0.0,15,0.0612,0.1361,0.0204,0.1293,0.1429,0.0068,0.0,0.0816,0.2245,0.0,0.0068,0.0136,0.0068,0.0408,0.0816,0.0408,0.0068,0.0
5507,44,3.25,0.9431515698555192,0.0,1003.8,1,44.0,0.0,12,0.12,0.0533,0.0133,0.0667,0.24,0.0133,0.0,0.1733,0.0,0.0,0.04,0.0,0.0,0.0667,0.08,0.12,0.0133,0.0
5508,75,3.68,1.028775183593762,0.02,1003.81,1,75.0,0.0,15,0.0927,0.0728,0.0265,0.0662,0.2384,0.0199,0.0,0.1325,0.0795,0.0066,0.0397,0.0,0.0,0.0795,0.053,0.0662,0.0132,0.0132
5509,103,3.4466019417475726,1.194170114164988,0.02,1003.84,1,103.0,0.0,13,0.0343,0.0229,0.0,0.0,0.1429,0.0229,0.0057,0.56,0.0,0.0,0.0,0.0057,0.0057,0.0971,0.0171,0.0286,0.0514,0.0057
5510,62,3.9838709677419355,0.9319807125962999,0.01,1003.89,1,62.0,0.0,13,0.2814,0.1018,0.006,0.012,0.0778,0.0419,0.0,0.1198,0.006,0.0,0.024,0.0,0.0,0.0359,0.1018,0.0838,0.1078,0.0
5511,724,4.110497237569061,0.8965588285489504,13.17,990.77,3,241.33,0.0,18,0.1389,0.0777,0.0032,0.0248,0.1694,0.0446,0.0019,0.1414,0.0178,0.014,0.014,0.0108,0.0306,0.0924,0.0554,0.1274,0.0261,0.0096
5512,241,4.1037344398340245,0.7916402776412756,0.04,1003.93,1,241.0,0.0,17,0.1499,0.0886,0.029,0.0613,0.1857,0.029,0.0,0.1056,0.0187,0.0017,0.0239,0.0187,0.0256,0.1141,0.0528,0.0698,0.0204,0.0051
5513,66,4.257575757575758,0.916693154946812,0.01,1003.98,1,66.0,0.0,16,0.063,0.0315,0.0157,0.0394,0.1102,0.0157,0.0,0.4331,0.0079,0.0,0.0157,0.0236,0.0315,0.0945,0.0315,0.0236,0.0551,0.0079
5514,40,4.025,0.9469925405170156,0.01,1004.01,1,40.0,0.0,14,0.0317,0.0159,0.0476,0.0794,0.3016,0.0159,0.0,0.1429,0.0317,0.0,0.0635,0.0,0.0159,0.0635,0.0476,0.1111,0.0317,0.0
5515,45,3.533333333333333,1.455397477729647,0.01,1004.05,1,45.0,0.0,12,0.1694,0.121,0.0,0.0726,0.0645,0.0565,0.0,0.121,0.1532,0.0,0.0,0.0,0.0,0.0403,0.0726,0.0565,0.0645,0.0081
5516,137,4.065693430656935,1.0655320375151711,0.06,1004.01,1,137.0,0.0,15,0.1498,0.0801,0.0,0.007,0.2021,0.0279,0.0,0.2404,0.007,0.0035,0.0,0.0035,0.0348,0.0836,0.0139,0.108,0.0314,0.007
5517,312,4.105769230769231,0.8362941054549526,0.91,1003.18,2,156.0,0.0,18,0.0375,0.0431,0.0131,0.0225,0.1311,0.0393,0.0037,0.279,0.0019,0.0431,0.0393,0.0431,0.0337,0.0843,0.0225,0.0712,0.0712,0.0206
5518,113,3.84070796460177,0.7142225003633563,194.0,810.6,5,22.6,0.0265,17,0.161,0.137,0.0103,0.0274,0.1849,0.0205,0.0,0.0753,0.0342,0.0034,0.0171,0.0034,0.0068,0.0548,0.1404,0.0856,0.024,0.0137
5519,340,3.3411764705882354,0.9902526858058094,114.94,889.73,3,113.33,0.0,18,0.111,0.1015,0.0217,0.0379,0.1691,0.023,0.0041,0.138,0.0338,0.0054,0.0501,0.0379,0.0122,0.0568,0.1055,0.0474,0.0392,0.0054
5520,166,3.9096385542168677,0.8001688394304498,937.81,66.86,24,6.92,0.4699,17,0.1545,0.0942,0.0131,0.0262,0.123,0.0366,0.0,0.1649,0.0052,0.0079,0.0157,0.0131,0.0209,0.0916,0.0759,0.1204,0.0288,0.0079
5521,52,4.0576923076923075,1.0555820165506598,71.17,933.54,3,17.33,0.0,14,0.0645,0.043,0.0323,0.043,0.2258,0.0323,0.0108,0.2473,0.0,0.0,0.0215,0.0323,0.0,0.0645,0.043,0.1075,0.0323,0.0
5522,520,3.8865384615384615,1.0500993339844673,240.76,763.97,10,52.0,0.8385,18,0.0815,0.0483,0.0131,0.0211,0.2103,0.0412,0.0151,0.2435,0.0151,0.0091,0.0282,0.0191,0.0231,0.0915,0.0523,0.0624,0.0211,0.004
5523,376,3.771276595744681,0.8458995799093295,0.07,1004.67,1,376.0,0.0,18,0.1595,0.1052,0.0441,0.0803,0.1425,0.0192,0.0011,0.0905,0.0283,0.0023,0.0147,0.0339,0.0113,0.0679,0.0962,0.0747,0.0204,0.0079
5524,166,3.7409638554216866,1.302355548398066,0.03,1004.79,1,166.0,0.0,17,0.0224,0.0196,0.056,0.1036,0.2689,0.0196,0.0,0.112,0.0112,0.0112,0.0084,0.1232,0.056,0.0952,0.014,0.0616,0.014,0.0028
5525,20,4.0,1.1697953037312037,0.01,1004.83,1,20.0,0.0,12,0.0444,0.0667,0.1556,0.2,0.2444,0.0222,0.0,0.0667,0.0,0.0,0.0,0.0444,0.0,0.0667,0.0444,0.0222,0.0222,0.0
5526,284,3.7464788732394365,0.8484999835986587,40.12,964.74,2,142.0,0.8028,17,0.0615,0.0222,0.0017,0.0051,0.0581,0.1009,0.0,0.3658,0.0034,0.0205,0.0103,0.0051,0.1009,0.0667,0.0239,0.1077,0.0427,0.0034
5527,29,3.413793103448276,1.2682170099144914,0.01,1004.86,1,29.0,0.0,12,0.1091,0.0727,0.0,0.0545,0.0909,0.0909,0.0,0.3091,0.0182,0.0,0.0,0.0,0.0,0.0364,0.0545,0.1273,0.0182,0.0182
5528,75,4.4,0.8053872662568292,0.02,1004.87,1,75.0,0.0,18,0.0496,0.0355,0.0071,0.0142,0.0922,0.0496,0.0071,0.3262,0.0071,0.0355,0.0284,0.0284,0.0284,0.0638,0.0426,0.0922,0.0709,0.0213
5529,21,4.285714285714286,1.0071175275436894,0.0,1004.98,1,21.0,0.0,10,0.1053,0.0,0.0,0.0263,0.2368,0.0526,0.0263,0.3158,0.0,0.0,0.0,0.0,0.0263,0.0789,0.0,0.0789,0.0526,0.0
5530,652,3.0199386503067487,1.156522143243533,4.36,1000.65,2,326.0,0.6564,18,0.0773,0.0572,0.024,0.0649,0.2233,0.0363,0.0054,0.2141,0.0286,0.0023,0.0216,0.0263,0.0139,0.092,0.034,0.0572,0.0185,0.0031
5531,148,3.864864864864865,0.8463498950667939,0.02,1005.02,1,148.0,0.0,14,0.3556,0.1086,0.0,0.0,0.0469,0.037,0.0,0.0765,0.0148,0.0,0.0123,0.0025,0.0074,0.0469,0.1012,0.1259,0.0494,0.0148
5532,102,3.4215686274509802,0.999368855380749,0.05,1005.02,1,102.0,0.0,18,0.0957,0.0239,0.0144,0.0048,0.1627,0.0574,0.0144,0.244,0.0096,0.0096,0.0383,0.0287,0.0048,0.1818,0.0287,0.0574,0.0191,0.0048
5533,20,4.0,0.9176629354822471,0.01,1005.15,1,20.0,0.0,13,0.1538,0.0769,0.0,0.0192,0.0385,0.0385,0.0,0.25,0.1154,0.0,0.0,0.0,0.0192,0.0769,0.0577,0.0385,0.0769,0.0385
5534,65,4.184615384615385,0.8995191022900043,5.5,999.77,2,32.5,0.8,16,0.2061,0.2606,0.0061,0.0182,0.0545,0.0242,0.0,0.1212,0.0182,0.0061,0.0061,0.0061,0.0,0.0364,0.097,0.0909,0.0364,0.0121
5535,187,3.6042780748663104,1.0643706241175797,0.04,1005.47,1,187.0,0.0,17,0.1232,0.0711,0.0498,0.0403,0.1043,0.0545,0.0,0.2322,0.0142,0.0047,0.0166,0.0261,0.0047,0.0427,0.0735,0.0592,0.0569,0.0261
5536,634,2.910094637223975,0.9991112909763082,516.06,489.55,12,52.83,0.2744,18,0.12,0.0554,0.0015,0.0162,0.1485,0.0531,0.0062,0.2008,0.0146,0.0069,0.0346,0.0054,0.0223,0.0769,0.0623,0.1408,0.0231,0.0115
5537,64,4.390625,0.901800447781574,0.02,1005.64,1,64.0,0.0,17,0.0187,0.0374,0.0093,0.0187,0.0654,0.0187,0.0467,0.3645,0.0093,0.0374,0.0187,0.0374,0.0467,0.0561,0.0187,0.0935,0.1028,0.0
5538,174,3.8793103448275863,0.715095358212772,2.21,1003.55,3,58.0,0.2586,17,0.0815,0.0618,0.0112,0.014,0.1966,0.0281,0.0,0.1657,0.0197,0.0309,0.0365,0.0309,0.0646,0.0702,0.0702,0.0815,0.0309,0.0056
5539,480,3.752083333333333,0.8830317824067445,969.31,36.67,83,5.78,0.3812,18,0.0386,0.0331,0.0276,0.0397,0.2194,0.0408,0.0243,0.2227,0.011,0.0232,0.0121,0.0584,0.0287,0.0915,0.0265,0.0628,0.0331,0.0066
5540,78,3.8076923076923075,0.9125060726742221,0.01,1006.03,1,78.0,1.0,17,0.1429,0.1099,0.011,0.0165,0.0989,0.011,0.0,0.1209,0.0055,0.0055,0.033,0.0495,0.0055,0.0385,0.1319,0.044,0.0934,0.0824
5541,27,4.074074074074074,0.7808243142260682,0.01,1006.14,1,27.0,1.0,14,0.194,0.0597,0.0,0.0,0.0149,0.0746,0.0,0.2388,0.0149,0.0597,0.0299,0.0,0.0448,0.0149,0.0597,0.0896,0.0896,0.0149
5542,71,4.661971830985915,0.7735569417000369,0.33,1005.89,1,71.0,1.0,14,0.0417,0.025,0.0,0.0,0.15,0.0583,0.0,0.325,0.0,0.0583,0.0333,0.025,0.0167,0.0583,0.0333,0.075,0.0583,0.0417
5543,341,3.592375366568915,0.9975560959504385,924.26,82.06,22,15.5,0.6129,18,0.1265,0.0952,0.0614,0.0747,0.1337,0.0289,0.0012,0.0928,0.0349,0.0048,0.0349,0.0373,0.0169,0.0446,0.1217,0.0723,0.0169,0.0012
5544,47,3.574468085106383,1.314545397550106,45.91,960.53,2,23.5,0.7447,16,0.1413,0.0109,0.0217,0.0217,0.1413,0.0543,0.0,0.163,0.0109,0.0,0.0652,0.0109,0.0217,0.0435,0.0761,0.1957,0.0109,0.0109
5545,152,4.342105263157895,0.7010423947076334,13.96,992.56,2,76.0,1.0,18,0.0861,0.0464,0.0232,0.0166,0.1921,0.0298,0.0066,0.2285,0.0066,0.0199,0.0397,0.0166,0.0232,0.0762,0.0795,0.0596,0.0364,0.0132
5546,34,3.4705882352941178,1.079710795106504,0.0,1006.64,1,34.0,1.0,11,0.1096,0.0685,0.0,0.0,0.1233,0.0548,0.0,0.0548,0.0137,0.0,0.3562,0.0,0.0137,0.0137,0.1096,0.0822,0.0,0.0
5547,152,3.5921052631578947,0.9923900053009009,0.03,1006.66,1,152.0,1.0,17,0.0404,0.028,0.0124,0.0248,0.295,0.059,0.0031,0.1739,0.0093,0.0,0.0155,0.0311,0.0155,0.2236,0.0062,0.0342,0.0248,0.0031
5548,168,3.4523809523809526,1.217681726945925,368.02,638.72,3,56.0,0.994,16,0.0348,0.0035,0.0,0.0035,0.2439,0.0383,0.007,0.3519,0.007,0.0035,0.0174,0.0035,0.0174,0.1638,0.0035,0.0836,0.0174,0.0
5549,33,3.515151515151515,1.3946597282404614,0.02,1006.73,2,16.5,1.0,13,0.1429,0.0519,0.0,0.0,0.1299,0.2078,0.0,0.2208,0.013,0.013,0.026,0.0,0.0,0.0519,0.026,0.0779,0.026,0.013
5550,633,3.647709320695103,1.005081376605743,3.15,1003.67,4,158.25,0.6319,18,0.1652,0.0833,0.011,0.0249,0.1199,0.0314,0.0007,0.1528,0.019,0.0044,0.0439,0.0117,0.0219,0.0599,0.098,0.0958,0.0402,0.0161
5551,64,3.140625,0.9899043965382286,0.01,1006.89,1,64.0,1.0,12,0.0519,0.0074,0.0,0.0,0.0296,0.0889,0.0,0.0815,0.0,0.1333,0.3037,0.0074,0.037,0.0074,0.0519,0.2,0.0,0.0
5552,54,3.1481481481481484,1.105857601249722,0.01,1006.9,1,54.0,1.0,16,0.1053,0.0316,0.0105,0.0105,0.2632,0.0105,0.0,0.1789,0.0105,0.0,0.0105,0.0737,0.0105,0.0737,0.0316,0.0737,0.0737,0.0316
5553,263,3.634980988593156,0.8537259488971818,0.05,1006.9,1,263.0,1.0,18,0.1278,0.063,0.0035,0.014,0.1331,0.049,0.0018,0.1979,0.014,0.0193,0.0228,0.0123,0.0333,0.0788,0.0753,0.0928,0.0473,0.014
5554,104,3.673076923076923,0.9896778694542623,2.37,1004.61,2,52.0,0.8173,14,0.1797,0.0703,0.0,0.0039,0.0547,0.0234,0.0,0.0625,0.0234,0.0078,0.1133,0.0,0.0234,0.0078,0.2852,0.125,0.0195,0.0
5555,548,3.1149635036496353,1.2241904382133244,5.36,1001.66,7,78.29,0.5529,18,0.1902,0.084,0.023,0.042,0.1046,0.0396,0.0024,0.1141,0.023,0.004,0.0365,0.019,0.019,0.0491,0.0769,0.1228,0.0372,0.0127
5556,278,3.2841726618705036,0.9434370677295726,0.05,1007.05,1,278.0,1.0,18,0.0944,0.0694,0.0667,0.0667,0.0931,0.0069,0.0125,0.1014,0.0208,0.0056,0.025,0.0347,0.0069,0.1611,0.15,0.0556,0.0264,0.0028
5557,190,4.2105263157894735,0.9472291738377906,980.44,26.68,19,10.0,0.9316,18,0.1047,0.0299,0.015,0.015,0.197,0.0374,0.0175,0.2269,0.02,0.0025,0.0274,0.0175,0.01,0.0599,0.0873,0.0623,0.0623,0.0075
5558,247,2.445344129554656,1.2607459170159179,25.95,981.75,2,123.5,0.9474,16,0.0824,0.116,0.1191,0.2443,0.1237,0.0031,0.0015,0.0397,0.0672,0.0031,0.0,0.0519,0.0092,0.0214,0.0763,0.0321,0.0092,0.0
5559,39,4.17948717948718,0.6436652804465701,0.01,1007.84,1,39.0,0.0,11,0.0417,0.0,0.0,0.0,0.0694,0.0694,0.0,0.5,0.0,0.0139,0.0,0.0,0.0417,0.0833,0.0139,0.1111,0.0417,0.0139
5560,82,4.170731707317073,1.1200184968576286,0.01,1007.86,1,82.0,0.0,17,0.1168,0.0406,0.0203,0.0305,0.203,0.0305,0.0,0.1015,0.0203,0.0102,0.0254,0.0102,0.0102,0.0457,0.1777,0.1218,0.0254,0.0102
5561,219,2.9178082191780823,1.2859875510284011,0.02,1007.86,1,219.0,0.0,18,0.0773,0.0324,0.02,0.0449,0.1721,0.0374,0.0499,0.2668,0.0075,0.005,0.0075,0.0175,0.02,0.0823,0.0299,0.0948,0.0224,0.0125
5562,75,3.506666666666667,0.7776147405268786,3.95,1004.01,2,37.5,0.0,15,0.0455,0.039,0.0325,0.0649,0.2597,0.0065,0.0,0.2208,0.026,0.0,0.013,0.0325,0.0065,0.1429,0.039,0.0455,0.026,0.0
5563,38,3.5789473684210527,1.0301293266320897,0.01,1007.97,1,38.0,0.0,13,0.0333,0.0333,0.0222,0.0667,0.2111,0.0556,0.0,0.2778,0.0222,0.0,0.0,0.0111,0.0,0.1667,0.0333,0.0333,0.0333,0.0
5564,45,3.2,0.8146387933534492,0.01,1008.04,1,45.0,0.0,16,0.0897,0.0769,0.0256,0.0385,0.2051,0.0128,0.0,0.1667,0.0128,0.0,0.0256,0.0513,0.0128,0.0513,0.0513,0.141,0.0128,0.0256
5565,184,3.983695652173913,0.8838288751996796,481.25,526.87,3,61.33,0.0,17,0.1131,0.0747,0.0204,0.0249,0.2127,0.0271,0.0,0.0995,0.0249,0.0181,0.0113,0.009,0.0181,0.1018,0.129,0.0814,0.0294,0.0045
5566,127,3.874015748031496,1.1197514320559279,106.56,901.6,4,31.75,0.0472,17,0.0976,0.0906,0.0209,0.0348,0.0941,0.0,0.0383,0.1916,0.0174,0.007,0.007,0.0418,0.0209,0.0523,0.1254,0.0488,0.1045,0.007
5567,403,3.424317617866005,0.9495242162137839,0.05,1008.15,1,403.0,0.0,17,0.0555,0.0298,0.0041,0.0244,0.2544,0.0352,0.0,0.2815,0.0041,0.0176,0.0095,0.0217,0.0365,0.0731,0.0244,0.0474,0.0419,0.0392
5568,341,4.041055718475073,0.8802159159268967,38.9,969.73,3,113.67,0.0,18,0.2162,0.1121,0.0092,0.0335,0.1029,0.0243,0.0012,0.0543,0.0382,0.0023,0.0775,0.0139,0.0092,0.0613,0.1191,0.0971,0.0197,0.0081
5569,242,3.4132231404958677,1.0519250993925402,6.41,1002.25,4,60.5,0.1777,17,0.0445,0.0424,0.0318,0.0572,0.3199,0.0085,0.0021,0.1674,0.0169,0.0021,0.0106,0.0297,0.0106,0.1695,0.0297,0.0381,0.0191,0.0
5570,302,3.8543046357615895,0.9032782744581022,5.39,1003.27,4,75.5,0.4934,17,0.1782,0.1133,0.0249,0.0428,0.1533,0.0331,0.0,0.0843,0.0276,0.0069,0.0152,0.0193,0.0124,0.0691,0.0787,0.1119,0.0221,0.0069
5571,113,3.4601769911504423,0.7200619793522799,255.59,753.09,4,28.25,0.0,18,0.0495,0.036,0.0225,0.0721,0.1306,0.0495,0.009,0.2162,0.018,0.045,0.0541,0.027,0.036,0.0541,0.036,0.0946,0.0405,0.009
5572,70,3.8,1.0713664578268827,0.02,1008.7,1,70.0,0.0,14,0.1812,0.0438,0.0,0.0,0.1125,0.1312,0.0,0.2,0.0,0.0062,0.0125,0.0062,0.0188,0.0625,0.0625,0.1,0.0562,0.0062
5573,172,3.802325581395349,1.1927634377876661,335.96,672.77,2,86.0,0.0,17,0.0327,0.0179,0.0,0.006,0.1012,0.0298,0.0357,0.3155,0.006,0.0208,0.0238,0.0089,0.0893,0.1101,0.0238,0.1369,0.0357,0.006
5574,178,3.7247191011235956,1.1967735248586417,0.05,1008.77,1,178.0,0.0,16,0.0625,0.0625,0.0625,0.0769,0.0769,0.0144,0.0,0.0745,0.0337,0.0096,0.1683,0.0745,0.0192,0.0889,0.0769,0.0793,0.0192,0.0
5575,272,2.9669117647058822,1.0878432670819909,0.04,1008.8,1,272.0,0.0,17,0.0628,0.0645,0.0281,0.0777,0.3686,0.0264,0.0,0.0661,0.0545,0.0033,0.0198,0.0314,0.005,0.0876,0.043,0.0331,0.0116,0.0165
5576,290,3.893103448275862,1.1582205162869164,59.96,948.88,11,26.36,0.0138,17,0.1704,0.1183,0.0479,0.0901,0.1197,0.0183,0.0,0.0887,0.0268,0.0028,0.0113,0.0606,0.007,0.0634,0.0944,0.0521,0.0225,0.0056
5577,29,3.310344827586207,1.105294022804471,0.01,1008.85,1,29.0,0.0,14,0.1607,0.0357,0.0,0.0,0.1071,0.0179,0.0,0.2143,0.0,0.0357,0.0179,0.0179,0.0536,0.0893,0.0893,0.1071,0.0179,0.0357
5578,84,3.9642857142857144,0.8977405181152004,4.72,1004.14,3,28.0,0.0,17,0.1658,0.0802,0.0053,0.0267,0.1818,0.0321,0.0,0.1551,0.0428,0.0053,0.016,0.0053,0.0214,0.0642,0.0749,0.0856,0.0321,0.0053
5579,24,4.208333333333333,0.9770927002733858,0.01,1008.85,1,24.0,0.0,15,0.098,0.0196,0.0196,0.0588,0.1176,0.098,0.0,0.2941,0.0196,0.0,0.0196,0.0392,0.0588,0.0196,0.0196,0.0784,0.0392,0.0
5580,413,3.871670702179177,0.9530209341921542,975.28,33.59,22,18.77,0.0751,18,0.1048,0.0629,0.0079,0.0131,0.2647,0.0262,0.0013,0.2045,0.0092,0.0026,0.0092,0.017,0.0092,0.1075,0.0459,0.0799,0.0301,0.0039
5581,37,4.297297297297297,0.7769193031477617,0.01,1008.92,1,37.0,0.0,13,0.3301,0.0777,0.0,0.0,0.068,0.1068,0.0,0.0971,0.0,0.0097,0.0097,0.0097,0.0097,0.0485,0.0777,0.1359,0.0194,0.0
5582,136,4.595588235294118,0.8199248065848228,0.03,1008.92,1,136.0,0.0,17,0.0551,0.0276,0.0118,0.0118,0.1772,0.0394,0.0039,0.248,0.0,0.0472,0.0197,0.0394,0.0433,0.0787,0.0276,0.0787,0.0748,0.0157
5583,120,3.8833333333333333,0.9542768244608484,0.02,1008.95,1,120.0,0.0,16,0.2039,0.0706,0.0235,0.0157,0.1059,0.0196,0.0,0.1333,0.0078,0.0078,0.0118,0.0,0.0118,0.0549,0.0588,0.098,0.0627,0.1137
5584,76,3.5657894736842106,1.4817604513171887,0.01,1008.99,1,76.0,0.0,15,0.0507,0.0217,0.0,0.0,0.1159,0.0362,0.0145,0.1522,0.0072,0.0072,0.3116,0.0217,0.0217,0.0725,0.0797,0.0797,0.0072,0.0
5585,245,3.7551020408163267,1.2631377182566847,191.46,817.54,8,30.62,0.1796,18,0.1363,0.0336,0.0018,0.0018,0.1221,0.1257,0.0018,0.1894,0.0071,0.0195,0.0584,0.0106,0.0336,0.0602,0.0549,0.108,0.0336,0.0018
5586,28,4.071428571428571,0.7663560447348133,0.01,1009.0,1,28.0,0.0,12,0.0851,0.0213,0.0,0.0,0.1064,0.1277,0.0638,0.3617,0.0,0.0213,0.0,0.0,0.0213,0.0213,0.0,0.1064,0.0426,0.0213
5587,55,3.9272727272727272,0.9594470910575114,0.08,1008.93,1,55.0,0.0,15,0.117,0.0319,0.0426,0.0213,0.1383,0.0319,0.0,0.2766,0.0,0.0106,0.0319,0.0106,0.0,0.0426,0.0426,0.1596,0.0319,0.0106
5588,37,3.7837837837837838,1.2722494325479647,0.01,1009.02,1,37.0,0.0,13,0.058,0.0435,0.0,0.029,0.1304,0.0435,0.0,0.4638,0.0145,0.0,0.0,0.029,0.0145,0.058,0.029,0.0435,0.0435,0.0
5589,36,4.416666666666667,0.7319250547113997,0.02,1009.01,1,36.0,0.0,11,0.0132,0.0,0.0,0.0,0.1184,0.0789,0.0,0.2105,0.0,0.0658,0.0132,0.0,0.2368,0.0658,0.0263,0.1447,0.0263,0.0
5590,33,3.6363636363636362,1.4538350537926796,9.28,999.8,2,16.5,0.6061,11,0.0385,0.0192,0.0,0.0,0.1154,0.0385,0.1731,0.4615,0.0,0.0,0.0,0.0,0.0192,0.0385,0.0,0.0192,0.0577,0.0192
5591,46,4.260869565217392,1.0421086019049315,122.39,886.73,4,11.5,0.0217,15,0.092,0.046,0.0,0.0,0.1724,0.0805,0.0,0.2184,0.023,0.0115,0.023,0.0345,0.023,0.046,0.0805,0.1149,0.0115,0.023
5592,127,4.039370078740157,0.9292561866177992,0.04,1009.09,1,127.0,0.0,18,0.1693,0.1034,0.0094,0.0157,0.0658,0.0251,0.0031,0.1129,0.0282,0.0157,0.0345,0.0031,0.0219,0.0219,0.2288,0.0846,0.0502,0.0063
5593,160,4.35,0.8025117801208308,9.96,999.64,2,80.0,0.0188,18,0.1895,0.1022,0.0125,0.0175,0.0998,0.0399,0.0025,0.0848,0.0125,0.005,0.0349,0.0075,0.0125,0.0449,0.1546,0.1272,0.0399,0.0125
5594,130,4.084615384615384,0.9485575780263662,275.52,734.08,8,16.25,0.1692,18,0.0705,0.0396,0.0044,0.0088,0.1101,0.0441,0.0044,0.3524,0.0044,0.0132,0.0264,0.0264,0.0308,0.1013,0.0132,0.0793,0.0661,0.0044
5595,206,3.145631067961165,1.072109996088555,188.87,820.83,4,51.5,0.0,17,0.2321,0.0967,0.0135,0.0097,0.0716,0.0309,0.0,0.0716,0.0193,0.0058,0.0812,0.0058,0.0135,0.0251,0.1741,0.1161,0.0271,0.0058
